"activity" "subject" "variable" "mean"
"Walking downstairs" 23 "bodyGyroJerkXStd" -0.32301569962963
"Walking downstairs" 23 "bodyGyroJerkYStd" 0.146650121972222
"Walking downstairs" 23 "bodyGyroJerkZStd" -0.36786963962963
"Walking downstairs" 23 "bodyAccMagMean" 0.127211137694444
"Walking downstairs" 23 "bodyAccMagStd" 0.230363964351852
"Walking downstairs" 23 "gravityAccMagMean" 0.127211137694444
"Walking downstairs" 23 "gravityAccMagStd" 0.230363964351852
"Walking downstairs" 23 "bodyAccJerkMagMean" 0.112982475627778
"Walking downstairs" 23 "bodyAccJerkMagStd" 0.292087200087037
"Walking downstairs" 23 "bodyGyroMagMean" 0.0390915481555556
"Walking downstairs" 23 "bodyGyroMagStd" 0.0539972903222222
"Walking downstairs" 23 "bodyGyroJerkMagMean" -0.0463117766203704
"Walking downstairs" 23 "bodyGyroJerkMagStd" 0.0594908483888889
"Walking downstairs" 23 "bodyBodyAccJerkMagMean" 0.335009724333333
"Walking downstairs" 23 "bodyBodyAccJerkMagStd" 0.2244805035
"Walking downstairs" 23 "bodyBodyGyroMagMean" 0.150825734842593
"Walking downstairs" 23 "bodyBodyGyroMagStd" -0.218930425944444
"Walking downstairs" 23 "bodyBodyGyroJerkMagMean" 0.0746754643666667
"Walking downstairs" 23 "bodyBodyGyroJerkMagStd" -0.0398573780185185
"Walking downstairs" 24 "bodyAccXMean" 0.288631208909091
"Walking downstairs" 24 "bodyAccYMean" -0.0145730348310909
"Walking downstairs" 24 "bodyAccZMean" -0.104818820272727
"Walking downstairs" 24 "bodyAccXStd" -0.08273248054
"Walking downstairs" 24 "bodyAccYStd" -0.102607326783636
"Walking downstairs" 24 "bodyAccZStd" -0.205566380745455
"Walking downstairs" 24 "gravityAccXMean" 0.950883416727273
"Walking downstairs" 24 "gravityAccYMean" -0.128326710927273
"Walking downstairs" 24 "gravityAccZMean" -0.140123155018182
"Walking downstairs" 24 "gravityAccXStd" -0.961845327454545
"Walking downstairs" 24 "gravityAccYStd" -0.941478979454546
"Walking downstairs" 24 "gravityAccZStd" -0.942207718727273
"Walking downstairs" 24 "bodyAccJerkXMean" 0.0802619828545455
"Walking downstairs" 24 "bodyAccJerkYMean" -0.00447316273690909
"Walking downstairs" 24 "bodyAccJerkZMean" -0.00846915857363636
"Walking downstairs" 24 "bodyAccJerkXStd" -0.337218894
"Walking downstairs" 24 "bodyAccJerkYStd" -0.169291887741818
"Walking downstairs" 24 "bodyAccJerkZStd" -0.290239376563636
"Walking downstairs" 24 "bodyGyroXMean" -0.0867069010690909
"Walking downstairs" 24 "bodyGyroYMean" -0.0542300245127273
"Walking downstairs" 24 "bodyGyroZMean" 0.111973650603636
"Walking downstairs" 24 "bodyGyroXStd" -0.431919067945455
"Walking downstairs" 24 "bodyGyroYStd" -0.484673524
"Walking downstairs" 24 "bodyGyroZStd" -0.491077244909091
"Walking downstairs" 24 "bodyGyroJerkXMean" -0.0914145014654545
"Walking downstairs" 24 "bodyGyroJerkYMean" -0.0291766311418182
"Walking downstairs" 24 "bodyGyroJerkZMean" -0.0412055411490909
"Walking downstairs" 24 "bodyGyroJerkXStd" -0.358444550225455
"Walking downstairs" 24 "bodyGyroJerkYStd" -0.519326735090909
"Walking downstairs" 24 "bodyGyroJerkZStd" -0.478690941272727
"Walking downstairs" 24 "bodyAccMagMean" -0.0737699163072727
"Walking downstairs" 24 "bodyAccMagStd" -0.0224839122854545
"Walking downstairs" 24 "gravityAccMagMean" -0.0737699163072727
"Walking downstairs" 24 "gravityAccMagStd" -0.0224839122854545
"Walking downstairs" 24 "bodyAccJerkMagMean" -0.263106944836364
"Walking downstairs" 24 "bodyAccJerkMagStd" -0.143501970018182
"Walking downstairs" 24 "bodyGyroMagMean" -0.304965806363636
"Walking downstairs" 24 "bodyGyroMagStd" -0.3636948774
"Walking downstairs" 24 "bodyGyroJerkMagMean" -0.497152238363636
"Walking downstairs" 24 "bodyGyroJerkMagStd" -0.459159852363636
"Walking downstairs" 24 "bodyBodyAccJerkMagMean" -0.200830137109091
"Walking downstairs" 24 "bodyBodyAccJerkMagStd" -0.0827554911536364
"Walking downstairs" 24 "bodyBodyGyroMagMean" -0.374298686727273
"Walking downstairs" 24 "bodyBodyGyroMagStd" -0.470147270181818
"Walking downstairs" 24 "bodyBodyGyroJerkMagMean" -0.474449925818182
"Walking downstairs" 24 "bodyBodyGyroJerkMagStd" -0.478030486181818
"Walking downstairs" 25 "bodyAccXMean" 0.291329666206897
"Walking downstairs" 25 "bodyAccYMean" -0.0210170522987931
"Walking downstairs" 25 "bodyAccZMean" -0.107192376965517
"Walking downstairs" 25 "bodyAccXStd" -0.253756934258621
"Walking downstairs" 25 "bodyAccYStd" -0.14054060387069
"Walking downstairs" 25 "bodyAccZStd" -0.457972381896552
"Walking downstairs" 25 "gravityAccXMean" 0.929627532241379
"Walking downstairs" 25 "gravityAccYMean" -0.0724270175862069
"Walking downstairs" 25 "gravityAccZMean" 0.21879595837931
"Walking downstairs" 25 "gravityAccXStd" -0.964470066724138
"Walking downstairs" 25 "gravityAccYStd" -0.937816011034483
"Walking downstairs" 25 "gravityAccZStd" -0.92619169637931
"Walking downstairs" 25 "bodyAccJerkXMean" 0.110656929396552
"Walking downstairs" 25 "bodyAccJerkYMean" -0.0195416626931035
"Walking downstairs" 25 "bodyAccJerkZMean" -0.0113348791672414
"Walking downstairs" 25 "bodyAccJerkXStd" -0.501968387931034
"Walking downstairs" 25 "bodyAccJerkYStd" -0.371661522413793
"Walking downstairs" 25 "bodyAccJerkZStd" -0.711494695517241
"Walking downstairs" 25 "bodyGyroXMean" 0.00299112856551724
"Walking downstairs" 25 "bodyGyroYMean" -0.101115076366897
"Walking downstairs" 25 "bodyGyroZMean" 0.0980750249310345
"Walking downstairs" 25 "bodyGyroXStd" -0.288824754586207
"Walking downstairs" 25 "bodyGyroYStd" -0.523377914655172
"Walking downstairs" 25 "bodyGyroZStd" -0.443780454482759
"Walking downstairs" 25 "bodyGyroJerkXMean" -0.127952445399655
"Walking downstairs" 25 "bodyGyroJerkYMean" -0.0415203345874138
"Walking downstairs" 25 "bodyGyroJerkZMean" -0.0642078122381035
"Walking downstairs" 25 "bodyGyroJerkXStd" -0.430134387586207
"Walking downstairs" 25 "bodyGyroJerkYStd" -0.810444542413793
"Walking downstairs" 25 "bodyGyroJerkZStd" -0.599481997931035
"Walking downstairs" 25 "bodyAccMagMean" -0.22010859462069
"Walking downstairs" 25 "bodyAccMagStd" -0.259465249913793
"Walking downstairs" 25 "gravityAccMagMean" -0.22010859462069
"Walking downstairs" 25 "gravityAccMagStd" -0.259465249913793
"Walking downstairs" 25 "bodyAccJerkMagMean" -0.50048333137931
"Walking downstairs" 25 "bodyAccJerkMagStd" -0.482976929827586
"Walking downstairs" 25 "bodyGyroMagMean" -0.216082565601724
"Walking downstairs" 25 "bodyGyroMagStd" -0.38216092137931
"Walking downstairs" 25 "bodyGyroJerkMagMean" -0.664713625172414
"Walking downstairs" 25 "bodyGyroJerkMagStd" -0.67960595137931
"Walking downstairs" 25 "bodyBodyAccJerkMagMean" -0.471642111551724
"Walking downstairs" 25 "bodyBodyAccJerkMagStd" -0.502224768103448
"Walking downstairs" 25 "bodyBodyGyroMagMean" -0.485763582068966
"Walking downstairs" 25 "bodyBodyGyroMagStd" -0.423707329706897
"Walking downstairs" 25 "bodyBodyGyroJerkMagMean" -0.687034281206897
"Walking downstairs" 25 "bodyBodyGyroJerkMagStd" -0.693032409137931
"Walking downstairs" 26 "bodyAccXMean" 0.2792845828
"Walking downstairs" 26 "bodyAccYMean" -0.01262580966778
"Walking downstairs" 26 "bodyAccZMean" -0.1064396194
"Walking downstairs" 26 "bodyAccXStd" 0.17395384962
"Walking downstairs" 26 "bodyAccYStd" -0.011629910112
"Walking downstairs" 26 "bodyAccZStd" -0.284807676
"Walking downstairs" 26 "gravityAccXMean" 0.9467972718
"Walking downstairs" 26 "gravityAccYMean" -0.0799003729
"Walking downstairs" 26 "gravityAccZMean" 0.1539063202
"Walking downstairs" 26 "gravityAccXStd" -0.9627219918
"Walking downstairs" 26 "gravityAccYStd" -0.9354258554
"Walking downstairs" 26 "gravityAccZStd" -0.9330817682
"Walking downstairs" 26 "bodyAccJerkXMean" 0.111470787918
"Walking downstairs" 26 "bodyAccJerkYMean" -0.007131601642
"Walking downstairs" 26 "bodyAccJerkZMean" -0.01189114264
"Walking downstairs" 26 "bodyAccJerkXStd" -0.128111641206
"Walking downstairs" 26 "bodyAccJerkYStd" -0.08640490273602
"Walking downstairs" 26 "bodyAccJerkZStd" -0.3793359516
"Walking downstairs" 26 "bodyGyroXMean" -0.010752208236
"Walking downstairs" 26 "bodyGyroYMean" -0.1003822042168
"Walking downstairs" 26 "bodyGyroZMean" 0.082221399603
"Walking downstairs" 26 "bodyGyroXStd" -0.33131291446
"Walking downstairs" 26 "bodyGyroYStd" -0.4734080504
"Walking downstairs" 26 "bodyGyroZStd" -0.3320502392
"Walking downstairs" 26 "bodyGyroJerkXMean" -0.0992465275036
"Walking downstairs" 26 "bodyGyroJerkYMean" -0.037268109685
"Walking downstairs" 26 "bodyGyroJerkZMean" -0.05105874094
"Walking downstairs" 26 "bodyGyroJerkXStd" -0.170842676616
"Walking downstairs" 26 "bodyGyroJerkYStd" -0.5471984382
"Walking downstairs" 26 "bodyGyroJerkZStd" -0.3589516378
"Walking downstairs" 26 "bodyAccMagMean" 0.114379383742
"Walking downstairs" 26 "bodyAccMagStd" 0.14700167906
"Walking downstairs" 26 "gravityAccMagMean" 0.114379383742
"Walking downstairs" 26 "gravityAccMagStd" 0.14700167906
"Walking downstairs" 26 "bodyAccJerkMagMean" -0.1488562664
"Walking downstairs" 26 "bodyAccJerkMagStd" -0.111303956316
"Walking downstairs" 26 "bodyGyroMagMean" -0.23531462282
"Walking downstairs" 26 "bodyGyroMagStd" -0.296158291686
"Walking downstairs" 26 "bodyGyroJerkMagMean" -0.4187798104
"Walking downstairs" 26 "bodyGyroJerkMagStd" -0.463140795
"Walking downstairs" 26 "bodyBodyAccJerkMagMean" -0.15317202912
"Walking downstairs" 26 "bodyBodyAccJerkMagStd" -0.067941075972
"Walking downstairs" 26 "bodyBodyGyroMagMean" -0.3345099466
"Walking downstairs" 26 "bodyBodyGyroMagStd" -0.39299065312
"Walking downstairs" 26 "bodyBodyGyroJerkMagMean" -0.4722007526
"Walking downstairs" 26 "bodyBodyGyroJerkMagStd" -0.4894973794
"Walking downstairs" 27 "bodyAccXMean" 0.2975441875
"Walking downstairs" 27 "bodyAccYMean" -0.0135564467159091
"Walking downstairs" 27 "bodyAccZMean" -0.112837694688636
"Walking downstairs" 27 "bodyAccXStd" 0.167407531090909
"Walking downstairs" 27 "bodyAccYStd" -0.0979710029522727
"Walking downstairs" 27 "bodyAccZStd" -0.240040783340909
"Walking downstairs" 27 "gravityAccXMean" 0.931380178636364
"Walking downstairs" 27 "gravityAccYMean" -0.166938774772727
"Walking downstairs" 27 "gravityAccZMean" -0.140047614122727
"Walking downstairs" 27 "gravityAccXStd" -0.946975165
"Walking downstairs" 27 "gravityAccYStd" -0.934963993181818
"Walking downstairs" 27 "gravityAccZStd" -0.920921521590909
"Walking downstairs" 27 "bodyAccJerkXMean" 0.0936273220295455
"Walking downstairs" 27 "bodyAccJerkYMean" 0.0159869469363636
"Walking downstairs" 27 "bodyAccJerkZMean" -0.00985034750909091
"Walking downstairs" 27 "bodyAccJerkXStd" -0.00358338882727273
"Walking downstairs" 27 "bodyAccJerkYStd" -0.138528104113636
"Walking downstairs" 27 "bodyAccJerkZStd" -0.409310918409091
"Walking downstairs" 27 "bodyGyroXMean" -0.159826551905227
"Walking downstairs" 27 "bodyGyroYMean" -0.0163131590545455
"Walking downstairs" 27 "bodyGyroZMean" 0.152695027609091
"Walking downstairs" 27 "bodyGyroXStd" -0.363722908386364
"Walking downstairs" 27 "bodyGyroYStd" -0.481813367954545
"Walking downstairs" 27 "bodyGyroZStd" -0.257846157386364
"Walking downstairs" 27 "bodyGyroJerkXMean" -0.0515814754272727
"Walking downstairs" 27 "bodyGyroJerkYMean" -0.0642023574227273
"Walking downstairs" 27 "bodyGyroJerkZMean" -0.0621043700545455
"Walking downstairs" 27 "bodyGyroJerkXStd" -0.493837613409091
"Walking downstairs" 27 "bodyGyroJerkYStd" -0.459459295681818
"Walking downstairs" 27 "bodyGyroJerkZStd" -0.307268262272727
"Walking downstairs" 27 "bodyAccMagMean" 0.108071382861364
"Walking downstairs" 27 "bodyAccMagStd" 0.121176277863636
"Walking downstairs" 27 "gravityAccMagMean" 0.108071382861364
"Walking downstairs" 27 "gravityAccMagStd" 0.121176277863636
"Walking downstairs" 27 "bodyAccJerkMagMean" -0.115421210625
"Walking downstairs" 27 "bodyAccJerkMagStd" -0.0386367422818182
"Walking downstairs" 27 "bodyGyroMagMean" -0.164783206536364
"Walking downstairs" 27 "bodyGyroMagStd" -0.307952089840909
"Walking downstairs" 27 "bodyGyroJerkMagMean" -0.440546586136364
"Walking downstairs" 27 "bodyGyroJerkMagStd" -0.465807533547727
"Walking downstairs" 27 "bodyBodyAccJerkMagMean" 0.010857564025
"Walking downstairs" 27 "bodyBodyAccJerkMagStd" -0.113625944990909
"Walking downstairs" 27 "bodyBodyGyroMagMean" -0.359113724772727
"Walking downstairs" 27 "bodyBodyGyroMagStd" -0.397984195568182
"Walking downstairs" 27 "bodyBodyGyroJerkMagMean" -0.46777776875
"Walking downstairs" 27 "bodyBodyGyroJerkMagStd" -0.502831373477273
"Walking downstairs" 28 "bodyAccXMean" 0.293642076521739
"Walking downstairs" 28 "bodyAccYMean" -0.0220230465913043
"Walking downstairs" 28 "bodyAccZMean" -0.10858897408913
"Walking downstairs" 28 "bodyAccXStd" 0.125712887943478
"Walking downstairs" 28 "bodyAccYStd" 0.156496646504348
"Walking downstairs" 28 "bodyAccZStd" -0.341031811521739
"Walking downstairs" 28 "gravityAccXMean" 0.929291680434783
"Walking downstairs" 28 "gravityAccYMean" -0.235897105217391
"Walking downstairs" 28 "gravityAccZMean" -0.121477255782609
"Walking downstairs" 28 "gravityAccXStd" -0.956921542391304
"Walking downstairs" 28 "gravityAccYStd" -0.948404212173913
"Walking downstairs" 28 "gravityAccZStd" -0.91705975
"Walking downstairs" 28 "bodyAccJerkXMean" 0.0972653457891304
"Walking downstairs" 28 "bodyAccJerkYMean" 0.0143450903413043
"Walking downstairs" 28 "bodyAccJerkZMean" 0.00123950141304348
"Walking downstairs" 28 "bodyAccJerkXStd" -0.0167652227782609
"Walking downstairs" 28 "bodyAccJerkYStd" 0.0265530133695652
"Walking downstairs" 28 "bodyAccJerkZStd" -0.427053261304348
"Walking downstairs" 28 "bodyGyroXMean" -0.141096309502174
"Walking downstairs" 28 "bodyGyroYMean" 0.00710564286763044
"Walking downstairs" 28 "bodyGyroZMean" 0.138622425584783
"Walking downstairs" 28 "bodyGyroXStd" -0.268106330991304
"Walking downstairs" 28 "bodyGyroYStd" -0.259368686847826
"Walking downstairs" 28 "bodyGyroZStd" -0.307025006304348
"Walking downstairs" 28 "bodyGyroJerkXMean" -0.0266492977565217
"Walking downstairs" 28 "bodyGyroJerkYMean" -0.0570410865136957
"Walking downstairs" 28 "bodyGyroJerkZMean" -0.077617393146087
"Walking downstairs" 28 "bodyGyroJerkXStd" -0.16394489726087
"Walking downstairs" 28 "bodyGyroJerkYStd" -0.424567878478261
"Walking downstairs" 28 "bodyGyroJerkZStd" -0.336212734130435
"Walking downstairs" 28 "bodyAccMagMean" 0.104359216580435
"Walking downstairs" 28 "bodyAccMagStd" 0.135465563932609
"Walking downstairs" 28 "gravityAccMagMean" 0.104359216580435
"Walking downstairs" 28 "gravityAccMagStd" 0.135465563932609
"Walking downstairs" 28 "bodyAccJerkMagMean" -0.0707560279130435
"Walking downstairs" 28 "bodyAccJerkMagStd" -0.0418872609934783
"Walking downstairs" 28 "bodyGyroMagMean" -0.068246324026087
"Walking downstairs" 28 "bodyGyroMagStd" -0.22448414468913
"Walking downstairs" 28 "bodyGyroJerkMagMean" -0.340417305565217
"Walking downstairs" 28 "bodyGyroJerkMagStd" -0.407132335434783
"Walking downstairs" 28 "bodyBodyAccJerkMagMean" -0.0128823827326087
"Walking downstairs" 28 "bodyBodyAccJerkMagStd" -0.0883598523695652
"Walking downstairs" 28 "bodyBodyGyroMagMean" -0.223354793921739
"Walking downstairs" 28 "bodyBodyGyroMagStd" -0.362903836717391
"Walking downstairs" 28 "bodyBodyGyroJerkMagMean" -0.396720714347826
"Walking downstairs" 28 "bodyBodyGyroJerkMagStd" -0.464722244347826
"Walking downstairs" 29 "bodyAccXMean" 0.293140441083333
"Walking downstairs" 29 "bodyAccYMean" -0.01494121505625
"Walking downstairs" 29 "bodyAccZMean" -0.0981339984895833
"Walking downstairs" 29 "bodyAccXStd" 0.167383602458333
"Walking downstairs" 29 "bodyAccYStd" -0.12246346700625
"Walking downstairs" 29 "bodyAccZStd" -0.223177999879167
"Walking downstairs" 29 "gravityAccXMean" 0.948486215
"Walking downstairs" 29 "gravityAccYMean" -0.0760962952291667
"Walking downstairs" 29 "gravityAccZMean" 0.0919650454166667
"Walking downstairs" 29 "gravityAccXStd" -0.9417361925
"Walking downstairs" 29 "gravityAccYStd" -0.91390306375
"Walking downstairs" 29 "gravityAccZStd" -0.869300904791667
"Walking downstairs" 29 "bodyAccJerkXMean" 0.0636871965479167
"Walking downstairs" 29 "bodyAccJerkYMean" 0.000621016968750005
"Walking downstairs" 29 "bodyAccJerkZMean" -0.0140642983104167
"Walking downstairs" 29 "bodyAccJerkXStd" -0.023952574044375
"Walking downstairs" 29 "bodyAccJerkYStd" -0.07734083835625
"Walking downstairs" 29 "bodyAccJerkZStd" -0.478764185
"Walking downstairs" 29 "bodyGyroXMean" -0.0374126070957292
"Walking downstairs" 29 "bodyGyroYMean" -0.0851045889895833
"Walking downstairs" 29 "bodyGyroZMean" 0.0822244074666667
"Walking downstairs" 29 "bodyGyroXStd" -0.282077257508333
"Walking downstairs" 29 "bodyGyroYStd" -0.390460137708333
"Walking downstairs" 29 "bodyGyroZStd" -0.311122615416667
"Walking downstairs" 29 "bodyGyroJerkXMean" -0.0743986469979167
"Walking downstairs" 29 "bodyGyroJerkYMean" -0.0671482305364583
"Walking downstairs" 29 "bodyGyroJerkZMean" -0.0359648430270833
"Walking downstairs" 29 "bodyGyroJerkXStd" -0.347807556958333
"Walking downstairs" 29 "bodyGyroJerkYStd" -0.693469035833333
"Walking downstairs" 29 "bodyGyroJerkZStd" -0.379769406458333
"Walking downstairs" 29 "bodyAccMagMean" 0.103705165666667
"Walking downstairs" 29 "bodyAccMagStd" 0.1344811501875
"Walking downstairs" 29 "gravityAccMagMean" 0.103705165666667
"Walking downstairs" 29 "gravityAccMagStd" 0.1344811501875
"Walking downstairs" 29 "bodyAccJerkMagMean" -0.138637624454167
"Walking downstairs" 29 "bodyAccJerkMagStd" -0.0307693372041667
"Walking downstairs" 29 "bodyGyroMagMean" -0.122968108816667
"Walking downstairs" 29 "bodyGyroMagStd" -0.26740979843125
"Walking downstairs" 29 "bodyGyroJerkMagMean" -0.539174456458333
"Walking downstairs" 29 "bodyGyroJerkMagStd" -0.59705704875
"Walking downstairs" 29 "bodyBodyAccJerkMagMean" 0.000448896304791667
"Walking downstairs" 29 "bodyBodyAccJerkMagStd" -0.0797714324854167
"Walking downstairs" 29 "bodyBodyGyroMagMean" -0.381459881875
"Walking downstairs" 29 "bodyBodyGyroMagStd" -0.323024575098542
"Walking downstairs" 29 "bodyBodyGyroJerkMagMean" -0.596578626041667
"Walking downstairs" 29 "bodyBodyGyroJerkMagStd" -0.626675982083333
"Walking downstairs" 30 "bodyAccXMean" 0.283190646967742
"Walking downstairs" 30 "bodyAccYMean" -0.0174383900204839
"Walking downstairs" 30 "bodyAccZMean" -0.0999781422322581
"Walking downstairs" 30 "bodyAccXStd" -0.0577703163548387
"Walking downstairs" 30 "bodyAccYStd" -0.0272628077709677
"Walking downstairs" 30 "bodyAccZStd" -0.217275690290323
"Walking downstairs" 30 "gravityAccXMean" 0.958000491451613
"Walking downstairs" 30 "gravityAccYMean" -0.126710371903226
"Walking downstairs" 30 "gravityAccZMean" 0.0288081674653226
"Walking downstairs" 30 "gravityAccXStd" -0.958890388709677
"Walking downstairs" 30 "gravityAccYStd" -0.918678752419355
"Walking downstairs" 30 "gravityAccZStd" -0.87766706
"Walking downstairs" 30 "bodyAccJerkXMean" 0.0883933037048387
"Walking downstairs" 30 "bodyAccJerkYMean" -0.00756110754193549
"Walking downstairs" 30 "bodyAccJerkZMean" -0.0118301423032258
"Walking downstairs" 30 "bodyAccJerkXStd" -0.226643901120968
"Walking downstairs" 30 "bodyAccJerkYStd" -0.194656096556452
"Walking downstairs" 30 "bodyAccJerkZStd" -0.467070153387097
"Walking downstairs" 30 "bodyGyroXMean" -0.0745591301759677
"Walking downstairs" 30 "bodyGyroYMean" -0.0693112411951613
"Walking downstairs" 30 "bodyGyroZMean" 0.0895767797064516
"Walking downstairs" 30 "bodyGyroXStd" -0.265923160895161
"Walking downstairs" 30 "bodyGyroYStd" -0.285392416354839
"Walking downstairs" 30 "bodyGyroZStd" -0.29537036283871
"Walking downstairs" 30 "bodyGyroJerkXMean" -0.0615954583870968
"Walking downstairs" 30 "bodyGyroJerkYMean" -0.0496807640258064
"Walking downstairs" 30 "bodyGyroJerkZMean" -0.0543595229322581
"Walking downstairs" 30 "bodyGyroJerkXStd" -0.542764507096774
"Walking downstairs" 30 "bodyGyroJerkYStd" -0.613796303064516
"Walking downstairs" 30 "bodyGyroJerkZStd" -0.498882854032258
"Walking downstairs" 30 "bodyAccMagMean" -0.0373901122469355
"Walking downstairs" 30 "bodyAccMagStd" -0.0135771208822581
"Walking downstairs" 30 "gravityAccMagMean" -0.0373901122469355
"Walking downstairs" 30 "gravityAccMagStd" -0.0135771208822581
"Walking downstairs" 30 "bodyAccJerkMagMean" -0.293738801622581
"Walking downstairs" 30 "bodyAccJerkMagStd" -0.125283184512903
"Walking downstairs" 30 "bodyGyroMagMean" -0.095537320533871
"Walking downstairs" 30 "bodyGyroMagStd" -0.208267542032258
"Walking downstairs" 30 "bodyGyroJerkMagMean" -0.574337006451613
"Walking downstairs" 30 "bodyGyroJerkMagStd" -0.617662073548387
"Walking downstairs" 30 "bodyBodyAccJerkMagMean" -0.125961400367742
"Walking downstairs" 30 "bodyBodyAccJerkMagStd" -0.133124304612577
"Walking downstairs" 30 "bodyBodyGyroMagMean" -0.356772347348871
"Walking downstairs" 30 "bodyBodyGyroMagStd" -0.252361882572581
"Walking downstairs" 30 "bodyBodyGyroJerkMagMean" -0.617578814032258
"Walking downstairs" 30 "bodyBodyGyroJerkMagStd" -0.645503942419355
"Walking upstairs" 1 "bodyAccXMean" 0.255461689622641
"Walking upstairs" 1 "bodyAccYMean" -0.0239531492643396
"Walking upstairs" 1 "bodyAccZMean" -0.0973020020943396
"Walking upstairs" 1 "bodyAccXStd" -0.35470802509434
"Walking upstairs" 1 "bodyAccYStd" -0.00232026501698113
"Walking upstairs" 1 "bodyAccZStd" -0.0194792388471698
"Walking upstairs" 1 "gravityAccXMean" 0.89335109754717
"Walking upstairs" 1 "gravityAccYMean" -0.362153364339623
"Walking upstairs" 1 "gravityAccZMean" -0.075402939754717
"Walking upstairs" 1 "gravityAccXStd" -0.956367027924528
"Walking upstairs" 1 "gravityAccYStd" -0.952849233207547
"Walking upstairs" 1 "gravityAccZStd" -0.912379410377358
"Walking upstairs" 1 "bodyAccJerkXMean" 0.101372729922642
"Walking upstairs" 1 "bodyAccJerkYMean" 0.0194863076188679
"Walking upstairs" 1 "bodyAccJerkZMean" -0.0455625449113208
"Walking upstairs" 1 "bodyAccJerkXStd" -0.446843887735849
"Walking upstairs" 1 "bodyAccJerkYStd" -0.378274426037736
"Walking upstairs" 1 "bodyAccJerkZStd" -0.706593530943396
"Walking upstairs" 1 "bodyGyroXMean" 0.050549379754717
"Walking upstairs" 1 "bodyGyroYMean" -0.166170015088679
"Walking upstairs" 1 "bodyGyroZMean" 0.0583595463981132
"Walking upstairs" 1 "bodyGyroXStd" -0.544871104528302
"Walking upstairs" 1 "bodyGyroYStd" 0.00410518379811321
"Walking upstairs" 1 "bodyGyroZStd" -0.50716867490566
"Walking upstairs" 1 "bodyGyroJerkXMean" -0.122232768011321
"Walking upstairs" 1 "bodyGyroJerkYMean" -0.0421485884509434
"Walking upstairs" 1 "bodyGyroJerkZMean" -0.0407125527654717
"Walking upstairs" 1 "bodyGyroJerkXStd" -0.614786508490566
"Walking upstairs" 1 "bodyGyroJerkYStd" -0.601696656226415
"Walking upstairs" 1 "bodyGyroJerkZStd" -0.606332002264151
"Walking upstairs" 1 "bodyAccMagMean" -0.129927630735849
"Walking upstairs" 1 "bodyAccMagStd" -0.324970929245283
"Walking upstairs" 1 "gravityAccMagMean" -0.129927630735849
"Walking upstairs" 1 "gravityAccMagStd" -0.324970929245283
"Walking upstairs" 1 "bodyAccJerkMagMean" -0.466503446226415
"Walking upstairs" 1 "bodyAccJerkMagStd" -0.478991622075472
"Walking upstairs" 1 "bodyGyroMagMean" -0.126735589969811
"Walking upstairs" 1 "bodyGyroMagStd" -0.14861931805283
"Walking upstairs" 1 "bodyGyroJerkMagMean" -0.59488286509434
"Walking upstairs" 1 "bodyGyroJerkMagStd" -0.648553044339623
"Walking upstairs" 1 "bodyBodyAccJerkMagMean" -0.44265216245283
"Walking upstairs" 1 "bodyBodyAccJerkMagStd" -0.533059853773585
"Walking upstairs" 1 "bodyBodyGyroMagMean" -0.325961457396226
"Walking upstairs" 1 "bodyBodyGyroMagStd" -0.182985518264151
"Walking upstairs" 1 "bodyBodyGyroJerkMagMean" -0.634665082075472
"Walking upstairs" 1 "bodyBodyGyroJerkMagStd" -0.693930521509434
"Walking upstairs" 2 "bodyAccXMean" 0.247164790395833
"Walking upstairs" 2 "bodyAccYMean" -0.0214121132045833
"Walking upstairs" 2 "bodyAccZMean" -0.152513899520833
"Walking upstairs" 2 "bodyAccXStd" -0.304376406458333
"Walking upstairs" 2 "bodyAccYStd" 0.108027279889583
"Walking upstairs" 2 "bodyAccZStd" -0.112121021220833
"Walking upstairs" 2 "gravityAccXMean" 0.790717418541667
"Walking upstairs" 2 "gravityAccYMean" -0.416214890416667
"Walking upstairs" 2 "gravityAccZMean" -0.195888238891667
"Walking upstairs" 2 "gravityAccXStd" -0.934407739791667
"Walking upstairs" 2 "gravityAccYStd" -0.92376745375
"Walking upstairs" 2 "gravityAccZStd" -0.878004056875
"Walking upstairs" 2 "bodyAccJerkXMean" 0.0744507839572917
"Walking upstairs" 2 "bodyAccJerkYMean" -0.00970985514333333
"Walking upstairs" 2 "bodyAccJerkZMean" 0.01948143925
"Walking upstairs" 2 "bodyAccJerkXStd" -0.276121886479167
"Walking upstairs" 2 "bodyAccJerkYStd" -0.185648954220833
"Walking upstairs" 2 "bodyAccJerkZStd" -0.5737463525
"Walking upstairs" 2 "bodyGyroXMean" -0.0576912634583333
"Walking upstairs" 2 "bodyGyroYMean" -0.0320883097395833
"Walking upstairs" 2 "bodyGyroZMean" 0.0688374021666667
"Walking upstairs" 2 "bodyGyroXStd" -0.439253058958333
"Walking upstairs" 2 "bodyGyroYStd" -0.466298336666667
"Walking upstairs" 2 "bodyGyroZStd" -0.163995791679167
"Walking upstairs" 2 "bodyGyroJerkXMean" -0.0828858001333333
"Walking upstairs" 2 "bodyGyroJerkYMean" -0.0424053708458333
"Walking upstairs" 2 "bodyGyroJerkZMean" -0.0445157481625
"Walking upstairs" 2 "bodyGyroJerkXStd" -0.464854363125
"Walking upstairs" 2 "bodyGyroJerkYStd" -0.645491337708333
